gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN013_Delta_1	JTEN014_Delta_2	JTEN015_Delta_3	JTEN016_Delta_4	JTEN017_Pre_1	JTEN018_Pre_2	JTEN019_Pre_3	JTEN020_Pre_4
FBgn0264857	lncRNA:iab8	3R	16831116	16923231	-	ncRNA	-0.0173214156967586	1.50571697239279	0.0109755541427274	0.918965234402857	0.958766959345696	unchanged	2.62129307396869	2.65141913838075	2.81757144656559	2.68997432526851	2.60639474556267	2.04703176472897	3.10456930725776	3.3143652170918
FBgn0033993	CG8089	2R	15145825	15147824	-	protein_coding	-0.0173235666293735	1.34306796556156	0.0117175614243036	0.916282362000016	0.957084896833418	unchanged	2.50974868784236	2.36217341419376	2.55342412345006	2.18243199974615	2.78410347821467	2.33134173205244	1.95630394703914	2.82334814789301
FBgn0002781	mod(mdg4)	3R	21350846	21377401	-	protein_coding	-0.0173866191887336	6.1216831386621	0.0537661836896175	0.822057513375681	0.904301282366387	unchanged	76.7425376549131	61.6575468725269	65.6846343480603	70.294612084847	66.9369559655868	71.47552578512	69.7890168932875	73.2229204442688
FBgn0052190	NUCB1	3L	17797738	17802279	-	protein_coding	-0.0174842671463328	8.06411708112276	0.0662863388418804	0.802876410246717	0.893295092968301	unchanged	250.584463432794	260.224736526896	251.908497144505	292.598150663641	267.807060106565	275.098324382188	259.933254876157	280.002483710607
FBgn0260012	pds5	2R	12027985	12033725	+	protein_coding	-0.0176390605345502	5.73751996030606	0.0972901032531551	0.762534762842026	0.86968219700912	unchanged	52.0912283209948	50.9554550776082	50.672261484328	56.337198132982	53.8457459935561	51.7444140528713	55.4994924105669	54.5028946810651
FBgn0037424	Osi15	3R	6301804	6303653	+	protein_coding	-0.0176818661103066	7.61061660719215	0.00189319635032775	0.966287668294322	0.982785258770679	unchanged	157.723761982627	143.080218231165	186.708132888823	281.787499130015	237.241158090421	159.952787616184	74.7648334542349	318.670077910011
FBgn0031996	CG8460	2L	8197193	8198813	+	protein_coding	-0.0177580735913265	5.54075541842074	0.0287720958898977	0.869228774867205	0.931226431627378	unchanged	49.4141630539629	46.2793158699185	35.7039131744483	52.1753510636987	44.2494744303481	47.4797645430193	49.4604671827504	46.8307529748341
FBgn0033846	mip120	2R	13506430	13513112	+	protein_coding	-0.0177702102888005	4.91363458115871	0.028327618296511	0.870232133676727	0.931914908747699	unchanged	36.3076976841195	27.237305694275	24.961922034417	30.1987683685805	29.2034683991454	29.2839266343173	30.9606363792281	32.1616180325204
FBgn0283469	Vps4	X	17907692	17911097	+	protein_coding	-0.0178076760821948	5.98740608195007	0.0322685884375936	0.8616000953536	0.926993793376794	unchanged	62.1302230723642	60.5487715964767	73.1247839491475	53.6472238077135	67.2331371866735	63.4011227131335	63.4522932387477	62.3591677882457
FBgn0029861	CG3815	X	6295389	6298970	+	protein_coding	-0.0178583585227108	3.64035019350999	0.0112378340366464	0.918006708946034	0.957960348404354	unchanged	10.4294001028116	10.89492227771	16.7293304639832	10.5061261383129	12.43961128564	12.3959145753032	12.1631071489825	13.0733294674177
FBgn0034366	Atg7	2R	18620466	18625044	-	protein_coding	-0.017859928086751	3.3668574584267	0.026483229414405	0.874484968486839	0.934532333437745	unchanged	9.53704501380097	9.59331651886852	11.4904085555253	9.59254995237262	10.484815226468	11.3155366994741	9.186122881749	10.3727355868243
FBgn0014075	Uggt	3L	18872747	18878245	+	protein_coding	-0.0178685172933413	7.67771694536195	0.0509279014118899	0.826727489818163	0.90617330078287	unchanged	200.835667220452	201.170401172052	175.43784710256	230.3734615546	199.9223242335	201.575766832339	211.833694786999	215.249607710017
FBgn0035540	Syx17	3L	4403487	4405168	+	protein_coding	-0.0178920911649287	3.42742045228759	0.0195918965374488	0.89190576717925	0.944940967606148	unchanged	10.9871220334432	9.4004860360772	12.3268750787244	9.23727032450697	11.906485087684	9.38222892167447	11.4826536021862	10.3727355868243
FBgn0027490	D12	2L	8434058	8437365	-	protein_coding	-0.0179462526340604	2.98112107152722	0.0290745212618047	0.868550648646972	0.931022983603792	unchanged	8.19851238028504	8.1952955186314	7.74832147805537	6.59805023179069	7.04911306186268	8.30185104584529	8.50566933495278	7.67214170623102
FBgn0030122	Aladin	X	9273413	9275653	+	protein_coding	-0.0179606125028419	4.46043141935311	0.0353514484816245	0.855222139717828	0.923179985178568	unchanged	21.0818889778758	21.8862597968156	18.666410833497	24.8695739505957	23.6944976869334	21.4938335296542	23.3905906711201	20.1316998371502
FBgn0031119	CG1812	X	20511544	20515828	+	protein_coding	-0.0180228983233395	4.23591710511596	0.061316728259563	0.810236769467586	0.897772972620879	unchanged	17.2893798495807	19.2830482791327	19.414828248991	17.8654898583871	19.192543126416	18.0821139217726	19.81820955044	18.7814028968535
FBgn0004463	RpIII128	2R	12039041	12042623	+	protein_coding	-0.0180322321342402	5.13171241500627	0.116938297987536	0.740586200881185	0.856865640036066	unchanged	34.6345318922246	34.7576945231367	32.4901207432094	36.0355051120876	36.6672351705294	33.9466100984222	35.6387545134521	35.2918518486627
FBgn0264794	lncRNA:CR44024	4	427331	431769	+	ncRNA	-0.0180409752511842	2.44906984057371	0.0141880884693573	0.907920862996815	0.951856974557075	unchanged	5.07526956874788	6.26699069071813	4.05025895443803	5.78598251095491	5.27202573534268	4.5489594771755	5.74132680109312	6.13771336498481
FBgn0050015	CG30015	2R	10839102	10874771	-	protein_coding	-0.0181351793121357	5.89041069664064	0.00511321719237193	0.944629542921872	0.972751110759582	unchanged	46.9044143661206	49.5092264566732	94.4766925676524	41.2124368324157	65.7522310812401	56.5776834973703	56.732814464135	60.7633623133496
FBgn0035087	CG2765	2R	24959841	24965076	-	protein_coding	-0.0181454715420274	6.79256573408955	0.0510175323034325	0.826577940760636	0.906105488471456	unchanged	102.341974270905	103.983837845223	109.841261862205	120.389039613904	105.440514706854	104.739791961966	115.592046262008	122.754267299696
FBgn0085260	CG34231	2R	11986008	11987653	+	protein_coding	-0.0182555983237072	1.84775119786805	0.00943694605426238	0.924838069097841	0.962077371255999	unchanged	3.73673693523196	3.66377917303522	2.28927680033454	4.16184706928336	3.49493840882267	3.01368565362877	3.61490946735493	4.05089082088998
FBgn0015247	Diap2	2R	15932170	15934825	-	protein_coding	-0.0182919398680274	5.35153477537271	0.0486948094011107	0.830499261882273	0.90915035723426	unchanged	37.7577747037617	38.7107194203589	45.4773641297227	38.4209540420427	42.7093320806974	39.1210515037093	43.0812151815358	40.017891139701
FBgn0016031	lama	3L	5343619	5355923	-	protein_coding	-0.0183525205256525	7.13515077210982	0.0497750816073968	0.828663497871419	0.907717679351626	unchanged	148.298261354952	134.547469367649	127.45108340324	143.989757750694	128.127996242092	150.513696701044	133.36889517206	156.634445074412
FBgn0042180	CG18870	2R	21613845	21616907	-	protein_coding	-0.0185068541013615	2.58581776983895	0.0282663774633723	0.870371012832737	0.931967054876542	unchanged	5.85608027163217	5.39925351815716	6.29551120091999	5.68447404585044	5.27202573534268	5.74306133993407	6.71947877461269	6.13771336498481
FBgn0261975	CG42806	2R	13964653	13965455	+	protein_coding	-0.018521644657933	4.6167755070071	0.0309448313142082	0.864435464860048	0.928130715204604	unchanged	25.2648034576131	23.2360731763549	23.1569153264609	24.717311252939	28.7888146896241	23.9388992486361	26.0698765116303	20.1316998371502
FBgn0033919	CG8547	2R	14261206	14267919	-	protein_coding	-0.0185277612307899	6.83291493596361	0.0516721547531338	0.825489888104295	0.905617136537481	unchanged	104.517089800369	108.9492227771	126.482543218483	108.563303429233	121.375064401316	111.563231177729	118.356388795868	109.987823500528
FBgn0027499	wde	2R	10800420	10808938	-	protein_coding	-0.0185283451647582	5.38596534737798	0.0689813306484218	0.799008449964069	0.89042956129933	unchanged	44.0600325198992	37.6501517650066	41.7352770522528	41.0094199022068	38.9182124507881	43.5562869939554	43.2088002215601	43.2095020894931
FBgn0010380	AP-1-2beta	X	19731004	19734581	+	protein_coding	-0.018531627789619	6.119003296945	0.118807549451193	0.738609684196474	0.855502407138126	unchanged	68.8228862399438	66.8157622871949	68.590254902331	69.3810358989067	68.0032083614988	71.5892497720494	68.3855814530203	73.0387890433193
FBgn0052816	CG32816	X	316576	470726	-	protein_coding	-0.0185467940437433	2.50263691432232	0.0146963572963017	0.906294904133059	0.951248836311019	unchanged	5.80030807856901	6.50802879420729	4.31440627755356	5.37994865053702	4.85737202582134	5.11757941182244	5.69879845441836	6.87423896878299
FBgn0035141	Cypl	3L	542122	542931	-	protein_coding	-0.0185789787694984	3.51948741993196	0.0197396160679499	0.891501995530751	0.944808951097422	unchanged	13.8315038796646	10.027185105149	9.33320541674851	11.7242277195665	11.195650157076	12.7939485295561	11.8228803755844	10.1886041858748
FBgn0037720	CG8312	3R	9591309	9625073	+	protein_coding	-0.0186446609723402	4.75131380383243	0.0381775873668887	0.849624784305546	0.920011147902413	unchanged	25.3763478437394	25.7428694526422	30.6410894814008	23.854489299551	28.6703422011894	25.3604490852534	26.665273365077	27.9879729443307
FBgn0037537	CG2767	3R	8005924	8008110	-	protein_coding	-0.0186729295726273	6.73247039940979	0.0409862174922259	0.844272267052845	0.916944233917052	unchanged	99.1629592663048	104.755159776388	97.7345095527438	117.293031428218	105.025860997332	97.3477328115557	103.088712339628	124.841089843791
FBgn0032337	AstCC	2L	11083459	11085229	-	protein_coding	-0.0186742685110097	-0.309395958186882	0.00378469366281553	0.952351021653469	0.976800483856956	unchanged	0.725038509821126	0.964152413956636	0.528294646231048	0.558296558074597	0.770071174825335	0.568619934646937	0.978151973519569	0.491017069198785
FBgn0040899	CG17776	X	2184725	2185258	+	protein_coding	-0.0186751981249048	4.71181019469218	0.0466492509410933	0.834035131933007	0.91147621123051	unchanged	26.7706526703185	28.1532504875338	21.5280068339152	26.6459720899239	26.8932548746694	27.7486528107705	26.9204434451255	24.1212135243903
FBgn0052076	Alg10	3L	11164971	11166620	+	protein_coding	-0.0187043107365679	4.5745204355895	0.0896729208141242	0.771703402607689	0.874428244682024	unchanged	22.8108269628339	23.0914503142614	22.2764242494092	25.377116276118	23.6944976869334	23.9388992486361	24.6239127246883	23.8143278561411
FBgn0027280	l(1)G0193	X	7941478	7946908	-	protein_coding	-0.0187351510963085	5.88277094400222	0.0234660770943474	0.881784895440157	0.938838358693446	unchanged	50.8642400736052	57.029615285535	68.1500093638052	55.7281473423552	59.7693704152895	55.6678916019352	53.0753766501053	70.0926866281266
FBgn0052656	Muc11A	X	12059795	12065144	+	protein_coding	-0.0187422419964005	9.81312723526917	0.0312495808542273	0.863777241366825	0.92779066752778	unchanged	858.55714001434	945.785310470762	972.94264014218	767.048716561944	1043.74262310942	860.208237133887	813.227045114835	925.38304403876
FBgn0015766	Msr-110	3L	5566919	5577348	-	protein_coding	-0.0188023291771873	8.88169367814646	0.0148559831035164	0.905790174198317	0.951070479594128	unchanged	476.573389724733	437.291327350032	595.388066302391	346.093111773698	513.104347410542	486.340630103526	453.011948779585	457.136891424069
FBgn0035542	DOR	3L	4406943	4420648	+	protein_coding	-0.0188035882598285	5.49536962200096	0.00175008469434561	0.967586042819465	0.983576054150733	unchanged	25.4321200368026	37.0234526959348	92.8477840751066	20.20018455579	57.9330468445521	39.5190854579622	41.1249112344967	43.8232734259916
FBgn0032929	Mcm10	2L	21179933	21182812	+	protein_coding	-0.0188490291174791	4.20532382360065	0.0179277904623491	0.896566415461354	0.945854346129477	unchanged	20.8588002056232	18.2706882444782	12.7671206172503	20.6569726487601	17.8301095094174	18.5370098694902	17.9894906434251	19.9475684362006
FBgn0030813	CG4949	X	17078836	17081237	+	protein_coding	-0.0190914892291401	2.27994466655778	0.0210521009826645	0.887980263563044	0.942521368494299	unchanged	4.57331983117941	4.72434682838751	5.23892190845789	4.16184706928336	4.73889953738668	4.37837349678142	5.74132680109312	4.35777648913922
FBgn0261277	rtv	X	11152484	11153990	-	protein_coding	-0.0191087031336211	3.15696382847865	0.0460566390662827	0.835074674563412	0.912114677695143	unchanged	9.70436159299046	8.67737172560972	8.58478800125453	7.81615181304436	9.18161785368669	9.097918954351	8.42061264160325	9.02243864652768
FBgn0000246	c(3)G	3R	15789473	15792579	-	protein_coding	-0.0192570739298018	1.53980792001064	0.0175924532221064	0.897531970611945	0.9464383045208	unchanged	3.17901500460032	2.55500389698508	2.59744867730265	2.74072855782075	2.36944976869334	2.67251369284061	3.062040960583	3.25298808344195
FBgn0052170	CG32170	3L	16877309	16879372	+	protein_coding	-0.0193450253796515	4.55984460999647	0.0389090749997818	0.848211500318236	0.91928868844139	unchanged	23.1454601212129	23.0914503142614	24.6537501574489	21.6213030672526	27.0709636073214	21.2663855557955	25.5595363515331	21.2364882428475
FBgn0032858	CG10949	2L	20415173	20416918	-	protein_coding	-0.0194696341162385	2.65636125572641	0.0516911683706157	0.875703395714824	0.93525412270742	unchanged	6.07916904388483	5.97774496653114	6.38356030862516	5.98899944116386	6.33827813125468	6.53912924843978	6.16661026784076	6.07633623133496
FBgn0264672	Eogt	2L	2381097	2383073	+	protein_coding	-0.0196538705096738	4.78542338475381	0.0335910470150169	0.858827050111927	0.924973291907937	unchanged	32.2363275905085	26.1285304182248	25.8864376653213	24.1590146948644	26.7155461420174	29.9662705558936	30.3227111791066	24.24396779169
FBgn0051301	CG31301	3R	15346205	15348012	+	protein_coding	-0.0197019479550069	5.81465158859933	0.0932653255194973	0.767327882369846	0.87262752684164	unchanged	58.5608027163217	56.3065009750675	48.9112793302245	57.9105793421014	56.5113769833361	56.7482694777644	60.0074971580918	54.3187632801156
FBgn0040271	Sulf1	3R	16310542	16339575	-	protein_coding	-0.0197057434699678	4.28954682305493	0.0418934531571946	0.84258450582192	0.915986289670646	unchanged	19.2971787998546	18.5117263479674	20.3393438798953	18.4745406490139	21.0881029413707	16.6037020916906	21.8595701908286	19.2724199660523
FBgn0086706	pix	3L	8972056	8974765	-	protein_coding	-0.0197206959810672	8.58590250166476	0.106078393014707	0.752437637843013	0.863767823959229	unchanged	359.674873064342	389.999651445459	386.447533718011	377.560735956084	415.068363230856	370.34216343555	386.455086233579	384.527742316299
FBgn0038173	Adgf-C	3R	13706757	13709129	+	protein_coding	-0.019732083342056	4.11205162788188	0.022764522878981	0.883550293170326	0.939809906304777	unchanged	18.7952290622861	16.7762520028455	14.1318817866805	18.1700152537005	14.038989879508	16.4331161112965	18.6699441902213	20.4999626390493
FBgn0035462	IntS10	3L	3806710	3809090	+	protein_coding	-0.0198049017655253	3.61361368718893	0.0510689335531248	0.826492240444287	0.906105488471456	unchanged	12.7718322114645	12.8232271056233	10.3897947092106	11.9272446497755	11.8472488434667	11.6567086602622	13.5665425892497	12.0912953290201
FBgn0030141	Gga	X	9601030	9604280	+	protein_coding	-0.0198196365824525	4.92448714985342	0.135671010826302	0.721525405865287	0.845187434165934	unchanged	29.2804013581609	30.7564620052167	28.9681564350025	30.3002768336849	30.6843745045787	31.6152683663697	30.9606363792281	29.3382698846274
FBgn0030012	CG18262	X	8152948	8154533	+	protein_coding	-0.0198670461175522	1.60333345122678	0.0130083532823665	0.911812811709551	0.95429143165956	unchanged	3.79250912829512	2.79604200047424	2.28927680033454	2.74072855782075	2.84333972243201	3.24113362748754	3.27468269395682	2.51646247964377
FBgn0031315	CG14341	2L	1166506	1167211	+	protein_coding	-0.0198865350784325	3.46204826260522	0.0524907153272258	0.824139556283529	0.904968459742215	unchanged	11.935249315517	11.2323756225948	9.3772299706011	10.5568803708651	10.840232691772	10.405744804039	11.2700118688124	11.723032527121
FBgn0039158	CG6182	3R	24161727	24163215	+	protein_coding	-0.0199434369008867	3.82721716051783	0.0632114497188332	0.807394171386427	0.896366694221369	unchanged	14.0545926519172	13.0642652091124	13.6916362481547	14.7187274401485	14.572116077464	13.362568464203	15.5228465362888	13.6257236702663
FBgn0032511	ND-B22	2L	13370103	13371110	-	protein_coding	-0.0199845449406115	7.18339780325242	0.0584530470761209	0.814623559931489	0.89948924760466	unchanged	156.664090314426	148.865132714905	121.815940510109	145.969172820231	144.951089599815	156.256758040978	153.612388189247	133.55664282207
FBgn0011207	pelo	2L	9700810	9708883	+	protein_coding	-0.0200083752905388	6.02586314341595	0.0577187731769174	0.815766718366394	0.900270532635446	unchanged	64.4726551810171	67.0085927699862	53.9300784694195	71.3096967358917	61.7241664744615	69.0304600661382	66.8545609727288	65.9190415399369
FBgn0019660	lncRNA:roX2	X	11579065	11580432	+	ncRNA	-0.0200370112697362	2.54065726752187	0.0046803215298117	0.947020998001094	0.974170315881277	unchanged	3.79250912829512	5.06180017327234	7.48417415493984	6.03975367371609	3.85035587412668	7.96067908505712	7.01717720133604	4.23502222183952
FBgn0003371	sgg	X	2633952	2679553	+	protein_coding	-0.0200656711369876	6.81806013198674	0.090776243630014	0.770349460438873	0.874203310956688	unchanged	106.1344833992	109.961582811754	107.067714969492	121.099598869635	113.555880164628	111.733817158123	108.830039140721	122.631513032397
FBgn0284243	betaTub56D	2R	19447319	19451600	-	protein_coding	-0.0201727446653051	10.8111431171462	0.0984986606289191	0.761116981078766	0.869199125037901	unchanged	1896.97960265738	1765.74873092018	1566.21752785965	1858.31547066757	1777.08732652	1866.32434949818	1854.10832997968	1781.47130418684
FBgn0002023	Lim3	2L	19079256	19108427	-	protein_coding	-0.0202006634841749	2.17295658022338	0.00898079505494107	0.926670897854525	0.962705104185927	unchanged	3.79250912829512	4.72434682838751	5.76721655468894	2.99449972058193	5.03508075847334	3.75289156866979	4.93328821427261	4.11226795453982
FBgn0032160	CG4598	2L	9918618	9920120	+	protein_coding	-0.0202404697319873	6.84780956487051	0.108191763886101	0.750079762460681	0.862312188816184	unchanged	113.217551918222	122.302733710399	101.828793061034	116.582472172486	118.709433411536	118.557256373886	111.509324981231	117.475833805809
FBgn0033698	CG8858	2R	12192374	12198854	-	protein_coding	-0.0203547854762927	5.84593923921044	0.155912638793356	0.702560862977328	0.834664744171541	unchanged	55.8279652562267	55.5351790439022	57.7602146545946	57.0477573887134	58.2884643098561	56.8619934646937	58.2213065977517	59.2903111057533
FBgn0002789	Mp20	2R	13246670	13248880	+	protein_coding	-0.0204321969615365	10.3985284666782	0.0624903147032569	0.80847062988725	0.896933058662612	unchanged	1270.88096333031	1377.33993095775	1242.06473784305	1430.20351908946	1377.83504049518	1368.49759671478	1523.66307631677	1200.10709425548
FBgn0025700	CG5885	2L	9917221	9918330	-	protein_coding	-0.0204791170533296	8.7763024921094	0.0429984601680456	0.840554455224858	0.914537430405925	unchanged	467.70561102769	423.55215545115	346.165066942894	492.620581152003	427.804155737582	445.513718795875	437.574158936646	465.300050199499
FBgn0011771	Hem	3L	22284354	22288195	-	protein_coding	-0.0205508510191216	5.69190381443047	0.132068047045889	0.725069003352799	0.84766145340501	unchanged	49.4699352470261	50.4733788706299	51.0684824690013	52.2261052962509	49.6399726541254	51.0052081378303	54.9040955571202	53.5208605426676
FBgn0037536	CG2698	3R	8001562	8006033	+	protein_coding	-0.0205617437847522	6.49714831299468	0.043216607914597	0.840156929327488	0.914537430405925	unchanged	83.546745208619	84.0258828763208	103.853922538253	83.4907125484283	99.1022365755989	86.3165060794051	94.9657981247477	85.3142157732889
FBgn0037687	CG8132	3R	9401495	9402618	+	protein_coding	-0.0206048992805907	5.66296426856729	0.102921055452844	0.75600965171591	0.865705305642773	unchanged	47.6852250690048	55.0531028369239	47.5024936069417	49.0793428780123	52.9572023302961	52.6542059483064	50.4811475029447	48.7948212516293
FBgn0002787	Rpn8	2R	24400028	24404527	+	protein_coding	-0.0206052841438618	7.09652453238895	0.16647254296233	0.693235699061713	0.830115609977259	unchanged	140.490154326109	133.197655988109	126.614616880041	138.812826030366	142.1669861216	137.037404249912	137.919428266259	137.055139440111
FBgn0015777	nrv2	2L	6789770	6798862	-	protein_coding	-0.0206309295270228	6.49117078263005	0.129041324548785	0.728088887201866	0.849409636525636	unchanged	83.8256061739348	89.6179668772693	87.5648376127962	92.9817540356965	94.1263920613429	86.4870920597992	90.3302083371985	93.2318660141193
FBgn0263933	ebi	2L	415067	418536	+	protein_coding	-0.0207173188681795	5.826827933523	0.0789017629268535	0.785431180110661	0.88272385157842	unchanged	57.612675434248	54.3781961471543	51.2445806844116	60.1437655743998	51.2985874922108	59.591369150999	60.5603656648638	58.1241455664062
FBgn0038279	Sdr	3R	14918628	14923083	+	protein_coding	-0.020723089154232	1.85560105051605	0.0181394900219569	0.895961593776395	0.945854346129477	unchanged	3.17901500460032	3.27811820745256	3.56598886205957	3.80656744141771	4.02806460677868	3.58230558827571	3.91260789407828	2.70059388059332
FBgn0037796	CG12814	3R	10171156	10189603	-	protein_coding	-0.02073243873646	5.6877585542748	0.0861193008737975	0.776127516165741	0.877036823625672	unchanged	52.1470005140579	51.8231922501692	53.1376365000729	45.5265465993558	50.2915713405161	49.5836583012129	53.2029616901296	55.4235516858129
FBgn0024236	foi	3L	8525244	8534503	+	protein_coding	-0.0207480594082635	5.62221837209497	0.0556756648789138	0.818988860921815	0.902071912630637	unchanged	45.2312485742256	44.6402567661922	51.5087280075272	52.0738425985942	45.0195456051734	49.6973822881423	50.2259774228961	54.2573861464657
FBgn0030028	Corp	X	8269898	8271409	-	protein_coding	-0.0207548658162019	-0.0157646351679908	0.00478896656702169	0.946410702794226	0.973736380194696	unchanged	0.892355089010617	0.915944793258804	0.48427009237846	1.21810158125367	0.770071174825335	0.796067908505713	1.19079370689339	0.797902737448026
FBgn0030990	CG7556	X	19176109	19179830	-	protein_coding	-0.0207685483591209	6.22651176001343	0.126958525244334	0.730190547069674	0.850996855015001	unchanged	74.9578274768918	72.2632234260498	68.4141566869207	79.125848548936	74.1045415158842	76.4225192165484	73.9993232140891	78.5013539381558
FBgn0040239	bc10	3L	5565231	5566765	+	protein_coding	-0.0207878016577188	4.83522749245222	0.15065328249198	0.70734374442423	0.837307016595646	unchanged	27.5514633732028	28.9727800393969	26.5027814192576	29.0821752524313	29.3219408875801	27.8623767976999	29.004332432189	29.092761350028
FBgn0283536	Vha13	3R	19643018	19644386	-	protein_coding	-0.020857517979695	8.74078740037429	0.138004356605766	0.719259265653606	0.843967894999928	unchanged	429.167025621044	433.531132935601	397.673794950421	425.5742399505	458.014640288422	432.947218240178	436.596006963126	405.764230559146
FBgn0037428	Osi18	3R	6330248	6331809	+	protein_coding	-0.020910643133787	4.24322744861304	0.000717062680403973	0.979247781807827	0.989106302140757	unchanged	14.1103648449804	27.1890980735771	14.0438326789754	19.0328372070885	19.3110156148507	7.22147317001611	1.70113386699056	48.48793558338
FBgn0023388	Dap160	2L	21134439	21142347	-	protein_coding	-0.0210252011916596	5.63045617113615	0.0827095907546891	0.780467465429393	0.879344830761813	unchanged	49.1353020886471	46.8095996975947	50.4081141612125	48.3180293897287	45.3157268262601	53.848307811065	48.7374852892794	52.4160721369703
FBgn0039358	CG5028	3R	25680845	25683780	+	protein_coding	-0.021060941182753	8.27432659044985	0.0862948425452887	0.775906649301552	0.877036823625672	unchanged	316.562967826516	303.900840879132	270.178686993328	329.80100312443	322.600586007598	290.166752650332	335.506126917212	306.517405447342
FBgn0030545	CG11590	X	14200178	14200907	+	protein_coding	-0.0210980770359723	3.57208787993208	0.0431165406642963	0.840339148863366	0.914537430405925	unchanged	13.2180097559698	12.0519051744579	9.46527907830627	11.825736184671	11.55106762238	12.623362549162	11.525181948861	12.0912953290201
FBgn0267278	asRNA:CR45714	X	18480072	18481132	+	ncRNA	-0.0211051616442886	0.000164200618719285	0.00310624996084404	0.956827101880352	0.979092115143238	unchanged	0.836582895947453	1.20519051744579	1.01256473860951	0.456788092970125	0.947779907477335	1.25096385622326	0.978151973519569	0.429639935548937
FBgn0038488	m-cup	3R	17144475	17149412	-	protein_coding	-0.0211193135960848	4.60884595475117	0.0308540933521535	0.86463209546326	0.928130715204604	unchanged	19.8549007304862	22.0308826589091	28.7040091118869	24.8695739505957	25.0569313039321	24.1663472224948	23.9859875245668	25.2873790637374
FBgn0040208	Kat60	3R	5227289	5232209	-	protein_coding	-0.0212415044507997	4.77212461871588	0.091238866377026	0.769784447220943	0.873978518741071	unchanged	26.7706526703185	25.8392846940378	27.7794934809826	26.7982347875807	26.4786011651481	25.4741730721828	30.2801828324319	28.1107272116304
FBgn0031114	cactin	X	20424069	20426402	+	protein_coding	-0.0214189976221417	3.82638431780028	0.0406444470513202	0.844913133685146	0.917349477148802	unchanged	16.0066194091279	13.6427566574864	13.7356608020072	12.1302615799844	15.816077206028	14.8409802942851	13.4814858959001	12.950575200118
FBgn0038576	Arp5	3R	18185498	18187875	+	protein_coding	-0.021491473920483	3.84898790707162	0.0644398455109896	0.805575534682078	0.895292673019682	unchanged	14.1103648449804	14.028417623069	13.5155380327443	14.7187274401485	16.4084396482014	13.8174644119206	13.3113725092011	14.4850035413642
FBgn0053116	CG33116	2L	19533479	19537363	+	protein_coding	-0.0214917907521369	5.51555968255109	0.097916335620732	0.761798907251123	0.869389092918261	unchanged	41.9964613765622	43.1458205245594	45.6094377912805	48.9270801803556	45.4341993146948	46.5699726475842	45.0800474752497	47.9355413805314
FBgn0050147	Hil	2R	20606881	20618217	-	protein_coding	-0.0216322124818819	4.53148781263901	0.0276112288341864	0.871866546501847	0.932891788315395	unchanged	19.6318119582336	23.0914503142614	23.9053327419549	23.9559977646554	21.7397016277614	21.4369715361895	20.7538331772848	29.4610241519271
FBgn0037218	aux	3R	4211783	4227518	+	protein_coding	-0.0216773995724932	6.06003523747179	0.190183444193124	0.673504950504632	0.816997318759815	unchanged	67.5958979925542	64.4053812523033	63.3073084400206	67.1478496666083	69.2471694900628	64.6520865693568	68.3005247596708	67.883109816732
FBgn0034141	CG8311	2R	16587045	16589184	-	protein_coding	-0.0219248070604879	4.82011065390957	0.100254583939034	0.759074154257983	0.867959894962966	unchanged	29.4477179373504	27.237305694275	26.8990024039308	27.305777113103	29.9735395739707	30.4211665036112	26.4526316317031	27.2514473405326
FBgn0039802	dj-1beta	3R	30807117	30807978	+	protein_coding	-0.0219417003865335	5.54807820818864	0.0615120140744294	0.809941637626168	0.897715803534251	unchanged	46.6255534008047	50.1841331464429	40.6346632059381	46.643139715505	47.7444128391708	51.9718620267301	48.7374852892794	40.7544167434992
FBgn0266284	Ns3	X	1461844	1464220	-	protein_coding	-0.0219710911188143	5.27548724648345	0.0389766434335116	0.848081655205057	0.91928868844139	unchanged	45.9005148909836	36.0593002819782	32.8863417278827	37.5581320886547	33.2907692501414	42.3053231377321	39.8490608342538	41.1226795453982
FBgn0024194	rasp	3L	3162180	3163852	+	protein_coding	-0.0219909702778419	4.045802286754	0.0733168556872876	0.792952966515372	0.886208387888167	unchanged	15.5604418646226	17.5475739340108	14.4840782175012	17.1041763701036	16.171494671332	17.7978039544491	16.1182433897355	16.4490718181593
FBgn0032882	Ns4	2L	20752476	20754655	+	protein_coding	-0.0220788396513941	4.92326682338205	0.0801112165095856	0.783840724084709	0.881891240662472	unchanged	30.2843008332978	28.1050428668359	31.7417033277155	28.8791583222223	32.8761155406201	28.6584447062056	32.6617702462187	28.4176128798797
FBgn0019960	Mitofilin	3R	22019505	22023335	-	protein_coding	-0.0220804833342256	7.88667555699433	0.101887863211394	0.757191771062574	0.866325172476521	unchanged	240.657013067551	230.33601169424	218.317762554981	242.757494297345	257.796134833835	237.967442649743	248.875884740718	214.513082106219
FBgn0266666	Sem1	2L	7063986	7064467	+	protein_coding	-0.0222400417599452	6.5151231284264	0.0436855139577575	0.839305996370801	0.914142934917354	unchanged	95.9839442617045	94.7761822919373	69.9109915179087	99.8335754302484	86.0110266035682	90.239983628469	92.3715689775871	101.824664725098
