gene_id	gene_name	chr	start	end	strand	gene_biotype	logFC	logCPM	F	PValue	FDR	Change	JTEN007_Gpdh.het_Ldh.het_1	JTEN008_Gpdh.het_Ldh.het_2	JTEN009_Gpdh.het_Ldh.het_3	JTEN010_Gpdh.mut_Ldh.mut_1	JTEN011_Gpdh.mut_Ldh.mut_2	JTEN012_Gpdh.mut_Ldh.mut_3
FBgn0020385	pug	3R	10696534	10703316	+	protein_coding	0.00574960226881472	8.41012640188399	0.0086311150978612	0.928768077121748	0.947617777019502	unchanged	320.538061978847	357.735044524447	351.996056244252	336.862200287823	325.674296177806	346.940027010308
FBgn0027587	CG7028	3L	207184	211457	-	protein_coding	0.00572759735627875	5.40026289957966	0.0121930956617611	0.915393911199867	0.9360234913224	unchanged	40.9419894872329	44.3064432976717	42.4402385959296	41.11494261488	41.7108457023488	42.2781005656602
FBgn0036198	crim	3L	11710507	11711386	-	protein_coding	0.00555389311454457	4.52775479305974	0.00296211275733426	0.958225181856245	0.970919308035264	unchanged	22.5385424924168	26.2679851445859	20.7746140309357	24.1783895490913	21.8521893845026	22.1774597704077
FBgn0010383	Cyp18a1	X	18688538	18693042	-	protein_coding	0.00546985878337626	4.86385602167577	0.000114425219197595	0.991784910881498	0.995503639456232	unchanged	25.5830633532876	10.0998740350227	52.7103073832319	28.3443922572279	27.449416840884	30.3734775116454
FBgn0015477	Rme-8	2R	9167763	9177261	-	protein_coding	0.00518361251793654	6.17393827697525	0.00905369640486376	0.927051061245443	0.946226552646669	unchanged	72.0688072438973	76.8089185873334	69.6395075303376	71.4060651095548	71.4604930047593	71.131049899067
FBgn0036396	CG17359	3L	13997900	13999251	-	protein_coding	0.00506452264149603	1.42844945659313	0.00147547778178508	0.998329715809576	0.999289333779455	unchanged	2.68099598196087	2.86786546673485	2.34476456331103	2.80329154192364	2.53025350767925	2.41059345330519
FBgn0036008	CG3408	3L	9506818	9509583	-	protein_coding	0.0049839255111553	4.69216061351277	0.00565987844162091	0.942284513290728	0.95839500079	unchanged	25.9011476223338	27.5980097088687	24.5731326234996	26.5144658340277	24.6508031126933	25.2926882331406
FBgn0032200	CG5676	2L	10254610	10255891	-	protein_coding	0.00491159122022659	6.00808024466501	0.0088151686924813	0.928015134678229	0.947022723593838	unchanged	67.6610680871141	61.222693224644	66.0285701028386	63.7359479740138	65.2115335842788	61.7482784577406
FBgn0031609	CG15443	2L	4461657	4463447	-	protein_coding	0.00488965208397762	3.81276386513968	0.00371943996276366	0.953195308906954	0.967103976480544	unchanged	15.767891622719	13.4664987133636	13.1306815545418	13.8607192906224	13.6096968973656	13.9814420291701
FBgn0262844	CG43208	3R	13303426	13303856	+	protein_coding	0.00462394084278715	0.278206731913141	0.000431413623088664	0.988117673926067	0.992846396959776	unchanged	1.31777768604856	1.12220822611364	0.984801116590632	0.934430513974545	1.41847545127473	1.00132343444985
FBgn0035807	CG7492	3L	7651866	7654752	-	protein_coding	0.0043947959919296	5.08899525131775	0.00757536922334345	0.933253104248512	0.951106332948803	unchanged	33.9441355682164	35.5781570945657	33.3894473815491	34.067779155322	33.3150045177767	33.3403617618672
FBgn0032420	CG6583	2L	12171204	12172586	-	protein_coding	0.00438695801755203	4.01383530425542	0.00369217398846975	0.953366935083984	0.967186465265685	unchanged	15.8587728424465	17.0409397298737	15.8037131567163	14.9119536188438	15.6799043127396	17.096670491903
FBgn0052423	shep	3L	5155821	5277944	-	protein_coding	0.0043087436615484	7.72599283917267	0.00374128108136882	0.953058284805344	0.967056582364789	unchanged	235.064274825145	200.044007121664	206.855129775299	214.140326119167	212.694643342492	200.858063740014
FBgn0262593	Shab	3L	2895017	2959579	+	protein_coding	0.00422092374099278	4.42293359483407	0.00313067927881382	0.957054367528097	0.970192006768045	unchanged	21.084442976777	20.2828746053131	23.4476456331103	22.3873977306401	20.7020741537393	20.2860710608914
FBgn0050010	CG30010	2R	9863564	9864576	+	protein_coding	0.00413741161485322	3.02355728690981	0.00329352911972881	0.955952944260029	0.969167215218367	unchanged	8.27019099520133	7.98014738569697	8.15978068032238	8.05946318303045	7.43741182560264	8.3814480068765
FBgn0010226	GstS1	2R	17093246	17099501	-	protein_coding	0.00399591352871082	7.98662161335859	0.00596163963509363	0.940769347576607	0.957399560335517	unchanged	248.014848636312	266.960868012144	253.656630458987	244.781860056582	251.990247060238	255.374561837839
FBgn0037602	SLIRP2	3R	8651084	8651493	+	protein_coding	0.00389277411777556	2.90998325760178	0.000787379800776	0.978452972451674	0.985539876682581	unchanged	7.86122550642763	6.19292687744192	8.53494301045215	8.21520160202621	6.78567986150343	7.04635009427671
FBgn0032421	crok	2L	12172981	12174091	+	protein_coding	0.00371815507864735	4.21211883159494	0.00260111475659448	0.960850732037988	0.972710072460162	unchanged	17.72183784686	19.9088051966086	18.289163593826	19.0390217222314	17.3667399845257	18.3205102451194
FBgn0030310	PGRP-SA	X	11561643	11562779	+	protein_coding	0.00368834263783224	4.03059279555468	0.00213058490902696	0.964564989287587	0.975667464265483	unchanged	16.6767038199939	15.5862253626894	17.0698860209043	15.0287574330906	15.3348697435106	17.8754776075862
FBgn0052105	Lmx1a	3L	12329232	12335901	+	protein_coding	0.00352600972576319	0.0489601399283836	0.000222406678089605	0.992820678037499	0.995983119770052	unchanged	0.817930977547384	1.16377149374748	0.891010534058191	1.0901689329703	0.996766533328188	0.741721062555443
FBgn0003862	trx	3R	14263358	14286903	-	protein_coding	0.00341472601689387	5.69677906855167	0.0024156857447936	0.962270627943192	0.97372839576788	unchanged	53.8925632983998	53.5334887123839	49.6152181596614	51.7830243160894	54.2087645433099	47.5443201098039
FBgn0030289	GCS1	X	11344506	11348001	-	protein_coding	0.00339273493903183	4.82919150521738	0.00187491708674102	0.966757359683554	0.977252695883272	unchanged	27.8550938464748	31.0893241901111	26.9647924780768	26.3976620197809	27.6794398870366	30.0026169803677
FBgn0027509	TBCD	2L	2147518	2151664	+	protein_coding	0.00332968649244074	4.83444183341808	0.00103806746168872	0.975260717532002	0.983156822004583	unchanged	25.4013009138326	32.8765446983662	27.9026983034012	28.5390652809726	28.5228577229297	27.2953351020403
FBgn0037924	CG14712	3R	11628759	11633206	+	protein_coding	0.00332573397101193	4.55546445544429	0.00385134454203132	0.952373815265115	0.966590104168816	unchanged	23.4019140798279	24.0651319599924	23.588331506909	22.9324821971253	24.0757454973116	22.4741481954299
FBgn0034688	CG11474	2R	22071234	22073443	-	protein_coding	0.00331420260144154	6.23878496486768	0.00412990251478736	0.950684178082517	0.965654162294403	unchanged	73.7955504187195	76.0192165022904	78.9716704923155	74.1704220467295	71.6521788765532	77.9177976214493
FBgn0267398	Yeti	2R	1343403	1345119	-	protein_coding	0.00308676103993377	6.66846729831499	0.0018938259641292	0.966590272565996	0.977176042167361	unchanged	111.511256605627	92.7692133587273	104.201337193542	100.412345647515	103.472033594338	97.4621476197852
FBgn0026326	Mad1	2R	9288957	9291565	-	protein_coding	0.00303552358411061	4.64150045122795	0.00142929834388567	0.970972936274595	0.980403413637752	unchanged	23.5836765192829	27.8889525823056	23.9165985457725	24.6456048060786	24.4591172408994	24.6622253299685
FBgn0085330	CG34301	3R	8773435	8773810	+	protein_coding	0.00298904413097529	5.46730947337916	0.00230494076747991	0.963144824558025	0.97442883421838	unchanged	46.5766251103371	44.5142596358409	42.8622962173256	43.2174112713227	46.2729694510432	41.4251213437215
FBgn0034073	CG8414	2R	16099306	16102608	-	protein_coding	0.00289621437110555	4.76775439620518	0.00154228746889979	0.969848085183841	0.979479619214163	unchanged	27.8550938464748	29.2605404142222	25.2296667012267	25.3074930868106	27.6411027126778	27.5920235270625
FBgn0085260	CG34231	2R	11986008	11987653	+	protein_coding	0.00286994020035695	1.62241123596303	0.000517930155115349	0.98576279299913	0.990852153143217	unchanged	3.31716452005328	2.82630219910101	2.9544033497719	3.30944140365985	2.72193937947313	2.85562609083845
FBgn0039928	Cals	4	1112874	1123357	-	protein_coding	0.00273505017159624	7.95904746499177	0.00165335004327263	0.968781978852466	0.978837273971712	unchanged	267.872395146768	228.930478127182	258.205473711811	254.00936138208	245.587938942322	237.795772655275
FBgn0040294	POSH	2R	17568732	17572322	+	protein_coding	0.00266925171541481	4.20496665713697	0.000991901224010632	0.975816877480863	0.983470919025878	unchanged	17.5855160172688	17.4565724062121	20.6808234484033	17.7931143702653	17.2900656358082	19.3589197326971
FBgn0032728	Tango6	2L	18969028	18972004	+	protein_coding	0.00242425115072896	3.47946514428481	0.00150214602814895	0.978711981507171	0.985708041570616	unchanged	11.0875088067534	11.4714618669394	11.0203934475618	10.5123432822136	10.9644318666101	11.3483322570983
FBgn0033486	dmpd	2R	10117694	10121451	+	protein_coding	0.00240482532374961	4.62797978212945	0.00115551438503547	0.973899298081673	0.982246744264722	unchanged	22.9020673713267	25.8107892006137	26.0268866527524	23.9447819205977	25.2641979024337	23.8463321611575
FBgn0000042	Act5C	X	5900861	5905399	+	protein_coding	0.00220318070329714	11.577292236684	0.00266424744519998	0.960378957214453	0.972434582402064	unchanged	3122.04254129836	3078.00934789154	3071.36020618985	3028.29462276776	3052.36748527142	2976.56371008812
FBgn0017448	CG2187	3R	31755356	31758637	-	protein_coding	0.00203014086372271	5.34585053442671	0.00161009095173375	0.969192831827324	0.97906762671764	unchanged	42.4415296127365	39.1525981110758	41.5961233531377	38.7009971204457	39.6789754613336	41.9443260875103
FBgn0024811	Crk	4	210224	213165	+	protein_coding	0.0020103985144328	6.47579895466075	0.000494454408988179	0.982924131252765	0.988834235010767	unchanged	96.3795335210001	79.0948983071945	94.5409071927007	90.4840214365351	92.0858928097811	80.9217679247988
FBgn0016984	sktl	2R	20827282	20836028	-	protein_coding	0.00197603515787132	6.36443846338866	0.00133530057253436	0.971943142734942	0.980920562903464	unchanged	88.9727141132099	80.3833596038435	80.4723198128345	82.3856236487557	78.8212304816444	82.7760705811874
FBgn0037760	FBXO11	3R	9803486	9809368	-	protein_coding	0.00195290616180656	5.26999111357577	0.00113852655110702	0.974091784076223	0.982255845549317	unchanged	40.4875833885955	36.534112250144	39.8609975762875	38.7788663299436	38.8738947997993	36.4555902246
FBgn0261928	CG42795	3R	10225690	10251277	+	protein_coding	0.00195161662316964	3.19527212960166	0.000422318217973023	0.984218596997621	0.989764531991973	unchanged	9.54252807138615	9.22704541471213	8.76941946678325	9.38323974449439	9.54595641533534	7.97350142247101
FBgn0029905	Nf-YC	X	6818178	6820919	-	protein_coding	0.00191349227037716	3.60850278525872	0.000428050241585672	0.98411187686741	0.989750162251924	unchanged	10.9057463672985	12.8014864312222	13.0368909720093	12.0697274721712	11.2711292614803	12.5721720103148
FBgn0034442	CG11257	2R	19390128	19391900	+	protein_coding	0.00188821527038275	2.91743376548314	0.000407844926139255	0.984491334031251	0.989945835741068	unchanged	8.22475038533758	7.68920451226011	6.75292194233576	7.55331332129424	7.47574899996141	7.12052220053225
FBgn0023001	melt	3L	7134516	7143074	+	protein_coding	0.00181416253009591	5.17608087078985	0.0008974561526163	0.976996566441727	0.984350699422094	unchanged	35.3982350838562	38.6538388994697	35.3590496147303	34.690732831305	36.880361733143	35.3430086307669
FBgn0010215	alpha-Cat	3L	23318646	23338100	-	protein_coding	0.00174060342300271	6.6082357294914	0.00122093396898457	0.97317095971202	0.981697092472568	unchanged	102.877540731515	96.8424135868435	96.1353470957522	99.0496344813018	95.9962845943763	93.8277144132635
FBgn0037746	CG8478	3R	9763650	9766135	+	protein_coding	0.00173243437379122	2.68732757745342	0.000331168383305396	0.986024809250462	0.991022494598644	unchanged	6.17992294146912	6.2760534127096	6.84671252486821	6.424209783575	5.67390180509892	6.74966166925453
FBgn0040334	Tsp3A	X	2617758	2619738	-	protein_coding	0.00156174205575114	3.62193035188866	0.000254377010333489	0.987751620056469	0.992571729313501	unchanged	13.1777768604856	10.8480128524318	13.1306815545418	12.9262887766479	11.999535574297	11.3112462039705
FBgn0029874	CG3342	X	6526106	6527888	-	protein_coding	0.00155376767370943	3.15623773424707	0.000188858017355031	0.989446101760727	0.993714955698168	unchanged	8.27019099520133	10.0998740350227	8.39425713665348	8.48774383526878	8.08914378970183	9.60528776009298
FBgn0031633	Fnta	2L	4829214	4830693	-	protein_coding	0.00154188809289025	5.6069313986225	0.000829040462253846	0.977890464484786	0.985065954252407	unchanged	48.4396901147506	51.2475089925228	47.9269876740774	48.82399435517	46.311306625402	49.0648482880425
FBgn0030391	Rab40	X	12459796	12463112	-	protein_coding	0.00116300247387298	3.35683438823124	9.56328680253758e-05	0.992489712517177	0.995837691307527	unchanged	9.45164685165866	9.64267809105051	11.7707181078214	11.0963623534477	9.85265381020555	9.16025512255972
FBgn0031307	MFS3	2L	1143201	1147395	+	protein_coding	0.00115281646023992	7.30213063689666	0.000389309002899856	0.98484780046132	0.990118321973507	unchanged	152.953092801361	164.382723491831	161.319801955799	148.418713302957	154.192115270999	164.921678259203
FBgn0038118	timeout	3R	13088651	13163876	+	protein_coding	0.00103766450414605	3.81277966745671	0.000169295402845715	0.990007609337404	0.994092411926568	unchanged	12.9505738111669	15.2121559539849	14.2092732536648	13.3156348241373	13.9547314665946	14.1297862416812
FBgn0015391	glu	2L	16733617	16738388	-	protein_coding	0.00097339803505852	3.8701382134964	0.000229890430222105	0.999066697950129	0.999652776763129	unchanged	14.1320296676242	14.7133967423788	15.2878649527879	14.8340844093459	14.3764403845412	13.8701838697868
FBgn0052062	Rbfox1	3L	10481412	10594012	+	protein_coding	0.000931790102009145	5.9376971649075	6.79655023858438e-05	0.993668602993691	0.996612944400463	unchanged	65.8434436925644	51.0396926543536	69.1236593264091	62.4900406220477	61.8761994150652	56.964177604258
FBgn0038166	CG9588	3R	13675092	13676681	-	protein_coding	0.000902973693376128	4.74722592394167	0.000122429004045022	0.991502466356612	0.995313434868904	unchanged	24.628810546149	28.9280342731515	27.6682218470701	26.2808582055341	24.9191633332047	28.1483143239791
FBgn0020248	stet	3L	1475438	1489547	-	protein_coding	0.000872757338492033	-0.714322496792881	1.16823879810883e-05	0.997375021251051	0.998883416986851	unchanged	0.408965488773692	0.665012282141415	0.515848203928426	0.545084466485151	0.498383266664094	0.51920474378881
FBgn0002593	RpLP1	2L	419952	420864	+	protein_coding	0.000680798528506199	11.1215580962857	9.78032678762502e-05	0.992404970359546	0.995837691307527	unchanged	2250.4462035019	2326.91953848044	2185.03920125828	2166.39927744048	2036.77739933308	2399.98684211065
FBgn0031883	Caper	2L	7032721	7037878	+	protein_coding	0.000541518566977761	6.39303577773709	0.000136362215938475	0.991031979416069	0.99500656545693	unchanged	83.9288064183343	87.1166089605253	83.8018854927362	84.2544846767048	80.9297750713771	83.5548776968706
FBgn0037017	CG4074	3L	20768207	20769482	-	protein_coding	0.000500818157781082	3.47917507908621	2.32995791410854e-05	0.99629291070228	0.998624402115512	unchanged	12.7688113717119	10.7648863171641	10.0824876222374	10.940623934452	11.5778266563505	10.2728367163929
FBgn0034808	CG9896	2R	22993669	22998884	-	protein_coding	0.000478915557405836	2.98940197618544	1.22709629679856e-05	0.997309709037286	0.998883416986851	unchanged	8.31563160506507	6.31761668034344	9.28526767071168	7.67011713554106	7.89745791790795	7.71389905057661
FBgn0002872	mu2	3L	1942734	1947475	-	protein_coding	0.000464474331455203	3.45127979503631	1.94126112529368e-05	0.996616226283781	0.998668028359229	unchanged	10.451340268661	12.4689802901515	9.98869703970498	10.3176702584689	10.3893742512284	11.4595904164816
FBgn0000287	salr	2L	11358873	11373636	+	protein_coding	0.000302094679125434	3.28032668947646	1.15083667967669e-05	0.99739464539802	0.998883416986851	unchanged	9.86061234043235	10.2245638379242	9.14458179691301	10.2008664442221	9.54595641533534	8.789394591282
FBgn0036005	pall	3L	9486448	9487790	-	protein_coding	0.000298272414792122	3.38222639503272	1.31992625724754e-05	0.997209804161182	0.998883416986851	unchanged	10.633102708116	9.68424135868435	11.1141840300943	9.38323974449439	10.6193972973811	10.6436972476706
FBgn0000546	EcR	2R	6087873	6169087	-	protein_coding	0.000292014769523425	5.03103292532359	1.07311473538046e-05	0.997484159305229	0.998883416986851	unchanged	33.6260512991702	30.091805766899	35.3590496147303	32.5103949653644	34.8868286664866	29.1867238115567
FBgn0263993	CG43736	X	6863888	6881580	+	protein_coding	0.000224986882205968	4.97165692506534	2.15412366991534e-05	0.996435534032243	0.998635677103024	unchanged	31.6721050750293	30.6321282461389	32.732913303822	31.5370298466409	30.8614253588151	30.2993054053898
FBgn0000581	E(Pc)	2R	11452043	11465270	+	protein_coding	0.000178928785053756	5.98094557309604	6.85467097005243e-06	0.997989270319094	0.999108929186318	unchanged	61.1176202667351	68.4547017929319	61.854889180145	63.3855365312733	63.9847440047979	59.4489431638187
FBgn0030555	Fbxl4	X	14234413	14237923	-	protein_coding	0.000160651601677091	3.69325909164017	4.58164106491249e-06	0.998356116246975	0.999289333779455	unchanged	12.7688113717119	12.8014864312222	13.4589485934053	13.5881770573798	12.6129303640375	11.8675370008871
FBgn0266409	CG45049	3R	22726967	22732362	+	protein_coding	0.000106328197000882	5.73175763424259	2.94037414232099e-06	0.998683072076451	0.999523164388694	unchanged	57.3914902579081	50.416243639846	53.366841460959	51.7051551065915	54.8988336817679	50.5482904131534
FBgn0034933	CG3735	2R	23937077	23939754	-	protein_coding	2.60149954566087e-05	4.17136613835352	5.56857540627565e-08	0.99981876878493	0.999970806760266	unchanged	17.4037535778138	20.9894501550884	15.9912943217812	17.0533568800354	18.0568091229837	18.0238218200973
FBgn0033726	Cpr49Ad	2R	12390896	12391699	-	protein_coding	8.00700399456073e-06	6.06448939912703	1.44491626209306e-09	0.999970806760266	0.999970806760266	unchanged	59.2091146524578	91.7301316678814	51.5848203928426	67.1232585871715	63.7163837842865	67.1628422143953
FBgn0032615	CG6012	2L	16860029	16861489	-	protein_coding	-1.87877934468566e-05	2.33781053791244	1.11464491231994e-08	0.999918917109476	0.999970806760266	unchanged	5.54375440337671	4.19789003101768	5.39295849561537	4.0491988938897	5.67390180509892	5.00661717224924
FBgn0029783	Sirt4	X	5664628	5665940	-	protein_coding	-2.81988060217144e-05	3.99402353602241	1.04103576969848e-07	0.999752204296649	0.999970806760266	unchanged	16.2677383312202	16.3343641800985	15.522341409119	14.2111307333629	15.1048466973579	17.6529612888195
FBgn0036290	CG10638	3L	12498106	12501311	-	protein_coding	-5.29525547226492e-05	6.57461943779865	1.25583700788268e-06	0.99913934818686	0.999652776763129	unchanged	98.6515640141872	98.255564686394	92.2430379206559	93.5209206069524	93.7343913072085	94.8290378477134
FBgn0034249	RhoGAP54D	2R	17586425	17590884	-	protein_coding	-6.46887782002189e-05	2.17436272401515	2.4997804262603e-07	0.999616017116984	0.999970806760266	unchanged	4.27141732719189	4.98759211606061	4.17368092269363	4.47747954612803	4.83048396920583	3.81986347216053
FBgn0034269	CG6406	2R	17734419	17737269	-	protein_coding	-7.76089608024656e-05	4.27451538877674	1.12338575531009e-06	0.999185998290603	0.999652776763129	unchanged	19.0396155329085	18.5372173646919	20.9621951960006	18.2213950225036	18.3251693434952	20.5456734327858
FBgn0035204	CG2277	3L	1304850	1307418	-	protein_coding	-9.18637174695161e-05	5.78766145403921	2.29857198780628e-06	0.998835633190361	0.999582426187138	unchanged	53.3018353701712	57.7729420110354	56.3681401019971	53.6129507392895	51.9085340817833	57.8913289324523
FBgn0028671	Vha100-1	3R	29131193	29137980	+	protein_coding	-0.000352704337673349	6.45051344859427	4.43834007620141e-05	0.994883564103082	0.997398483701508	unchanged	94.1983842475404	85.9528374667778	85.255639521989	83.8651386292154	85.7219218662242	89.2290438254198
FBgn0000490	dpp	2L	2428372	2459823	+	protein_coding	-0.000377250351443696	3.98395049071279	1.78522881717879e-05	0.996755061961829	0.998713689855643	unchanged	14.7681982057167	15.5030988274217	17.5388389335665	16.5861416230482	14.4914519076175	15.5390562605365
FBgn0013746	alien	2L	8993818	8997379	-	protein_coding	-0.000383547326658283	5.96485280738136	2.08798476720632e-05	0.996490680785003	0.998635677103024	unchanged	62.2536355133287	69.6600365543132	57.399836509854	62.3732368078009	63.3713492150575	58.9668244731577
FBgn0035469	CG14977	3L	3896900	3897498	+	protein_coding	-0.000389801355337903	3.43036588747834	1.56040656609995e-05	0.996966258752831	0.998831839326845	unchanged	12.2689646632108	9.97518423212122	10.2700687873023	10.8238201202051	9.73764228712922	11.1258159383316
FBgn0035888	CG7120	3L	8396000	8402295	+	protein_coding	-0.000392797687729693	2.80733379901267	8.48166744462892e-06	0.997763335388031	0.99897613794624	unchanged	7.22505696833522	5.94354727163889	7.87840893272506	6.77462122631545	7.62909769739652	6.08211271295463
FBgn0010356	Taf5	2R	10877312	10879673	-	protein_coding	-0.000476003206635262	4.04605541375955	4.55263262808189e-05	0.994818106806978	0.997398483701508	unchanged	16.6767038199939	17.4150091385783	15.8037131567163	15.7685149233204	15.5265556153045	17.3933589169251
FBgn0039229	Saf-B	3R	24817464	24822350	+	protein_coding	-0.000567211526611629	6.51111855654605	6.04972111125555e-05	0.994026572714063	0.996819305171585	unchanged	88.2002237455262	100.70779747679	87.6941946678325	90.8733674840245	91.6641838918345	87.3005690627756
FBgn0004406	tam	2L	13823980	13827772	-	protein_coding	-0.000571975000659685	4.10787867857481	9.81284494099816e-05	0.99239235513239	0.995837691307527	unchanged	17.8581596764512	17.3734458709445	16.8823048558394	17.0922914847844	17.4050771588845	16.3178633762197
FBgn0044028	Notum	3L	16023480	16032752	+	protein_coding	-0.000589931945356379	0.904345944012735	8.94536057820847e-06	0.997703009848004	0.99897613794624	unchanged	1.45409951563979	1.87034704352273	2.11028810697993	2.06353405169379	1.49514979999228	1.74304449700529
FBgn0063667	CG32335	3L	1201871	1203036	-	protein_coding	-0.000606921789051088	2.49729978824648	4.05224454351432e-05	0.995111164833197	0.997533266526295	unchanged	5.49831379351297	5.36166152476515	6.04949257334246	5.25617164110682	5.2138557127936	6.00794060669909
FBgn0036305	CG10984	3L	12750119	12753402	+	protein_coding	-0.000690409843403531	4.84743153399531	7.8483260929593e-05	0.993196334985366	0.996266637472908	unchanged	26.6736379900175	31.8374630075202	28.6061276723946	28.0329154192363	28.8295551177999	28.1483143239791
FBgn0031377	CG15356	2L	1975463	1980755	-	protein_coding	-0.000734780259476179	4.25300822934667	0.000171349350264762	0.991985923478945	0.995612078790191	unchanged	18.5852094342711	19.3269194497349	19.7429176230789	18.0267219987589	19.2452615281058	18.9509731482916
FBgn0053198	pen-2	2R	18277439	18278762	+	protein_coding	-0.000794436740758709	3.70017760991302	4.88607565371621e-05	0.994631697634441	0.997332729494297	unchanged	14.9499606451716	10.9727026553333	13.3651580108729	12.8873541718989	13.2263251537779	12.1271393727815
FBgn0034050	bug	2R	15934825	15935938	+	protein_coding	-0.000840188835084066	3.73008575971541	8.76490681177789e-05	0.992810026507894	0.995983119770052	unchanged	13.6776235689868	12.8846129664899	13.5058438846715	11.4467737961882	13.1879879794191	14.4264746667034
FBgn0260655	l(3)76BDm	3L	19613427	19618521	-	protein_coding	-0.000920382479858944	4.79894190102736	0.000218992418780468	0.988635319934579	0.993180130017776	unchanged	28.6275842141584	29.3852302171238	26.2613631090835	28.0329154192363	27.3344053178076	26.8132164113793
FBgn0036194	Dph1	3L	11693879	11696963	-	protein_coding	-0.000956938335113871	4.4151361150641	0.000134185217803733	0.991103850127345	0.99500656545693	unchanged	21.5388490754144	19.2437929144672	23.8228079632401	21.6865748451592	20.4337139332279	20.8052758046802
FBgn0039130	CG5854	3R	23933912	23935964	+	protein_coding	-0.000992144166521373	4.4070436965776	0.0002134709063957	0.988779492978032	0.993231783377933	unchanged	20.1301901696384	20.9478868874546	23.1193785942467	21.3750980071677	20.3570395845103	20.8423618578079
FBgn0046704	Liprin-alpha	2L	6723903	6732766	+	protein_coding	-0.00102596380947973	5.51215182844653	0.000224909937991476	0.988482810758697	0.993120091724914	unchanged	45.9858971821085	45.1792719179823	47.2235583050841	46.4879180702336	47.2313988100126	41.1284329186993
FBgn0035171	CG12502	3L	865396	871701	+	protein_coding	-0.0011158748940437	2.30358545664779	6.67022279406689e-05	0.993727718282008	0.996612944400463	unchanged	5.40743257378548	5.1954084542298	4.12678563142741	5.29510624585575	4.37043787690052	4.70992874722706
FBgn0037218	aux	3R	4211783	4227518	+	protein_coding	-0.0012464446445712	5.84635130232332	0.000479000751404901	0.983193043799428	0.988918947304554	unchanged	57.6641339170906	61.5551993657147	55.2426531116079	57.0391959571962	56.3939834817602	56.6674891792358
FBgn0027790	GV1	3L	1810588	1822903	+	protein_coding	-0.00137433285386529	4.45850920081248	0.000180346166299814	0.989686659481124	0.993863335808297	unchanged	20.6754774880033	20.1166215347778	25.7924101964213	21.5697710309124	20.6253998050217	22.6595784610688
FBgn0030738	CG9915	X	16309817	16313138	-	protein_coding	-0.00188702645568614	4.98574981353783	0.000376795868045588	0.985093263740784	0.990272124308704	unchanged	29.2183121423871	36.4094224472424	30.2943581579785	29.551365004445	31.896529066502	32.1165220086507
FBgn0036000	CG3434	3L	9459369	9460799	-	protein_coding	-0.00204619809404132	4.37065717937285	0.000952152823581542	0.97630619498445	0.983840272529032	unchanged	22.4931018825531	20.1581848024116	19.97739407941	20.0123868409548	19.5136217486172	21.4728247609801
FBgn0017579	RpL14	3L	8601006	8602392	+	protein_coding	-0.00207485025995552	10.4160238641994	0.000715407087449758	0.979461067935859	0.985963401056619	unchanged	1350.54036576032	1465.56238003678	1333.88966477638	1281.2599730781	1272.6791771883	1491.67522890525
FBgn0022724	Taf8	X	18101970	18103482	+	protein_coding	-0.00226119503308216	2.83731179729354	0.0004020272578402	0.98460232510866	0.989964478616294	unchanged	6.72521025983405	8.2295269915	6.47155019473844	6.73568662156651	7.09237725637365	7.08343614740448
FBgn0033846	mip120	2R	13506430	13513112	+	protein_coding	-0.00226928202228242	4.40849579627195	0.000989363145573	0.975847825424911	0.983470919025878	unchanged	20.902680537322	22.9429237338788	20.399451700806	21.8033786594061	20.7020741537393	20.1006407952525
FBgn0036847	CNPYb	3L	19094890	19096217	-	protein_coding	-0.00235352354847325	4.7235676966618	0.00127350283118827	0.972599744052309	0.981305762678991	unchanged	25.2649790842414	28.5124015968131	26.2144678178173	26.4365966245298	26.069278563968	25.4410324456517
FBgn0013563	Pex1	3L	14071892	14076123	+	protein_coding	-0.00242297834130271	4.687988652449	0.00201076692887713	0.96557499523882	0.976348203604494	unchanged	26.4918755505625	26.3095484122197	25.2765619924929	25.3853622963085	24.1524198460292	26.5165279863571
FBgn0266719	stac	3R	25056286	25064348	+	protein_coding	-0.00247687781269311	6.57505372371861	0.00211253433508187	0.964715291065141	0.975667464265483	unchanged	101.968728534241	96.3020911076036	91.2582368040653	94.6889587494206	94.5394719687428	92.6780467663026
FBgn0032123	Oatp30B	2L	9521210	9540060	+	protein_coding	-0.00250967690153677	6.43615771171119	0.00143606092150252	0.970904385837118	0.980403413637752	unchanged	95.2889588842702	86.0359640020455	81.64470209449	87.953272127854	82.5399363944457	85.5204385126426
FBgn0020440	Fak	2R	19430659	19437259	-	protein_coding	-0.00251251267183403	5.75613091949086	0.00225124797831782	0.963576242508751	0.974773207820851	unchanged	56.528118670497	52.7853498949748	54.7268049076794	50.1477709166339	55.3205425997144	54.2568957259306
FBgn0000158	bam	3R	25243039	25245057	-	protein_coding	-0.00257174805091659	0.441218231978942	0.000215025421437828	0.989164677021746	0.993525500567382	unchanged	1.09057463672985	1.28846129664899	1.50064932051906	1.36271116621288	1.26512675383962	1.14966764696094
FBgn0038578	MED17	3R	18189072	18191265	+	protein_coding	-0.00265619667291085	3.90610493151445	0.00119417480749015	0.973466457610957	0.981902677854006	unchanged	14.4955545465342	16.2928009124647	14.4906450012622	13.8996538953714	14.913160825564	15.3165399417699
